"uniqueID","form","NUMBER","LABEL","ENGLISH","SC","V","K","TC","TG","SKIP","repeatability","REPEATABILITY.QUESTION","REPEATABILITY.SKIP","REPEATABILITY.NUMBER"
2486,"S6",NA,"EMP2.1","I have never worked a job","我从未工作过","Tôi chưa từng đi làm","직업을 가져본 적 없음","我從未工作過","Hindi ako kailanman nagtrabaho","\jump{subsec:PHY}",NA,NA,NA,NA
2487,"S6",NA,"EMP2.2","Food Services (e.g., restaurants, cafe, mobile food services, drinking places)","餐饮服务（比如：餐馆、咖啡馆、流动餐饮服务、饮品场所）","Dịch Vụ Ăn Uống (ví dụ: nhà hàng, quán cà phê, dịch vụ ăn uống lưu động, quán rượu)","식음료 서비스(예: 레스토랑, 카페, 모바일 음식 서비스, 술집)","餐飲服務業（如餐廳、咖啡廳、餐車、飲料店）","Mga Serbisyo sa Pagkain (halimbawa, mga restaurant, cafe, ``mobile food services'', lugar ng inuman)",NA,NA,NA,NA,NA
2488,"S6",NA,"EMP2.3","Agriculture, Forestry, Fishing, and Hunting (e.g., farms, nurseries, logging company, fishing company, agricultural production)","农业、林业、渔业和狩猎（比如：农场、苗圃、伐木公司、渔业公司、农业生产）","Nông Nghiệp, Lâm Nghiệp, Đánh Cá và Săn Bắn (ví dụ: trang trại, vườn ươm, công ty khai thác gỗ, công ty đánh cá, sản xuất nông nghiệp)","농업, 임업, 어업 및 사냥(예: 농장, 종묘장, 벌목 회사, 어업 회사, 농업 생산)","農業、林業、漁業和狩獵（如農場、苗圃、伐木公司、漁業公司、農業生產）","Agrikultura, Kagubatan, Pangingisda, at Pangangaso (halimbawa, mga bukid, nursery, kompanya ng pagtotroso, kompanya ng pangingisda, produksyon ng agrikultura)",NA,NA,NA,NA,NA
2489,"S6",NA,"EMP2.4","Transportation (e.g., postal service, bus transportation, Uber)","运输（比如：邮政服务、巴士运输、Uber 优步）","Vận Tải (ví dụ: dịch vụ bưu chính, vận chuyển bằng xe buýt, Uber)","교통(예: 우편 서비스, 버스 운송, 우버)","運輸業（如郵政服務、巴士運輸、Uber）","Transportasyon (halimbawa, serbisyo sa mail, transportasyon ng bus, Uber, Grab, Taxi)",NA,NA,NA,NA,NA
2490,"S6",NA,"EMP2.5","Warehousing (e.g., logistic services, warehouse storage service, local pick-up and delivery service)","仓储（比如：物流服务、仓库储存服务、本地取送服务）","Kho Bãi (ví dụ: dịch vụ hậu cần, dịch vụ lưu kho, dịch vụ nhận và giao hàng địa phương)","물류 서비스 (예: 물류 서비스, 창고 보관 서비스, 현지 픽업 및 배송 서비스)","倉儲業（如物流服務、倉庫儲存服務、本地取送貨服務）","Pagbobodega (halimbawa, mga logistic na serbisyo, serbisyo sa imbakan ng bodega, lokal na serbisyo sa pagkuha at paghahatid)",NA,NA,NA,NA,NA
2491,"S6",NA,"EMP2.6","Retail Trade (e.g., gasoline stations, food and beverage stores, general merchandise stores)","零售贸易（比如：加油站、食品饮料商店、综合商品商店）","Thương Mại Bán Lẻ (ví dụ: trạm xăng, cửa hàng thực phẩm và đồ uống, cửa hàng bán lẻ tổng hợp)","소매업(예: 주유소, 식음료 매장, 잡화점)","零售貿易業（如加油站、食品飲料商店、百貨行或雜貨店）","Tingiang Kalakalan (halimbawa, gasolinahan, tindahan ng pagkain at inumin, tindahan ng pangkalahatang kalakal)",NA,NA,NA,NA,NA
2492,"S6",NA,"EMP2.7","Health Care (e.g., hospitals, nursing and residential care facilities)","医疗保健（比如：医院、疗养院及寄宿护理设施）","Chăm Sóc Sức Khỏe (ví dụ: bệnh viện, cơ sở điều dưỡng và chăm sóc nội trú)","의료 서비스(예: 병원, 요양 및 주거 요양 시설)","醫療照護業（如醫院、療養院及長照中心）","Pangangalaga sa Kalusugan (halimbawa, Hospital, pasilidad ng pag-aalaga at residensyal na pangangalaga)",NA,NA,NA,NA,NA
2493,"S6",NA,"EMP2.8","Professional and Business Services (e.g., legal service firm, accounting service company, research service company, translation and interpretation services, office administration service, computer systems design and related services)","专业及商业服务（比如：法律服务公司、会计服务公司、研究服务公司、翻译和口译服务、办公室行政服务、计算机系统设计及相关服务）","Dịch Vụ Chuyên Môn và Kinh Doanh (ví dụ: công ty dịch vụ pháp lý, công ty dịch vụ kế toán, công ty dịch vụ nghiên cứu, dịch vụ biên phiên dịch và thông dịch, dịch vụ quản trị văn phòng, thiết kế hệ thống máy tính và các dịch vụ liên quan)","전문 및 비즈니스 서비스(예: 법률 서비스 회사, 회계 서비스 회사, 연구 서비스 회사, 번역 및 통역 서비스, 사무 관리 서비스, 컴퓨터 시스템 설계 및 관련 서비스)","專業及商業服務業（如法律服務公司、會計服務公司、研究服務公司、翻譯和口譯服務、辦公室行政服務、電腦系統設計及相關服務）","Mga Serbisyong Propesyonal at Pangnegosyo (halimbawa, kompanya ng legal na serbisyo, o sa accounting o sa pananaliksik, o sa mga  sa pagsasalin at interpretasyon ng wika, o mga serbisyong administrasyon ng opisina, o sa disenyo ng mga sistema ng computer at mga kaugnay na serbisyo)",NA,NA,NA,NA,NA
2494,"S6",NA,"EMP2.9","Personal and Laundry Services (e.g., manicurist, laundry and drycleaning services)","个人服务及洗衣服务（比如：美甲师、洗衣和干洗服务）","Dịch Vụ Cá Nhân và Giặt Ủi (ví dụ: thợ làm móng, dịch vụ giặt thường và giặt khô)","개인 및 세탁 서비스(예: 매니큐어리스트, 세탁 및 드라이클리닝 서비스)","個人及洗衣服務業（如美甲師、洗衣和乾洗服務）","Mga Personal na Serbisyo at Serbisyo sa Paglalaba (halimbawa, manikyurista, serbisyo sa paglalaba at pagpapatuyo)",NA,NA,NA,NA,NA
2495,"S6",NA,"EMP2.10","Manufacturing (e.g., apparel manufacturing company, electrical equipment, appliance, and component manufacturing company)","制造业（比如：服装制造公司, 电气设备、电器及组件制造公司）","Sản Xuất (ví dụ: công ty sản xuất quần áo, công ty sản xuất thiết bị điện, thiết bị và linh kiện)","제조(예: 의류 제조 회사, 전기 장비, 가전제품 및 부품 제조 회사)","製造業（如服裝製造公司、電氣設備、電器及元件製造公司）","Paggawaan (halimbawa, kompanya ng pananahi ng damit; mga kagamitan sa kuryente, kasangkapan, at paggawaan ng mga komponent )",NA,NA,NA,NA,NA
2496,"S6",NA,"EMP2.11","Educational Services (e.g., schools, colleges, universities, training centers)","教育服务（比如：学校、学院、大学、培训中心）","Dịch Vụ Giáo Dục (ví dụ: trường học, cao đẳng, đại học, trung tâm đào tạo)","교육 서비스(예: 학교, 단과대학, 종합대학, 교육 센터)","教育服務業（如學校、學院、大學、培訓中心）","Mga Serbisyong Pang-edukasyon (halimbawa, mga paaralan, kolehiyo, unibersidad, sentro ng pagsasanay)",NA,NA,NA,NA,NA
2497,"S6",NA,"EMP2.12","Financial Activities (e.g., insurance carriers, real estate, rental and leasing services)","金融活动（比如：保险公司、房地产、租赁和出租服务）","Hoạt Động Tài Chính (ví dụ: hãng bảo hiểm, bất động sản, dịch vụ cho thuê   nhà ngắn hạn và dài hạn)","금융 활동(예: 보험사, 부동산, 임대 및 리스 서비스)","金融活動業（如保險公司、房地產、租賃和出租服務）","Mga Aktibidad sa Pananalapi (halimbawa, mga carrier ng insurance, real estate, mga serbisyo sa pagpaparenta at pagpapaupa)",NA,NA,NA,NA,NA
2498,"S6",NA,"EMP2.13","Other (specify):","其他（请具体说明）：","Khác (vui lòng nêu rõ):","기타(구체적으로 명시):","其他（請具體說明）：","Iba pa (tukuyin):",NA,NA,NA,NA,NA
2499,"S6","6","EMP3.","How many hours per week do you usually work at all jobs or businesses? If you are not currently working, please tell us about your most recent job.","您通常每周在所有工作或业务中工作多少小时？ 如果您目前没有工作，请告诉我们您最近的工作。","Quý vị thường làm việc bao nhiêu giờ mỗi tuần ở tất cả các công việc hoặc kinh doanh?","근무하고 있는 모든 직장 또는 사업체에서 보통 일주일에 몇 시간을 일하십니까? 현재 일하고 있지 않다면 가장 최근 직업에 대해 알려 주십시오.","把所有工作或業務一起算，您通常每週工作多少小時？如果您目前沒有工作，請告訴我們您最近的工作經歷。","Ilang oras sa isang linggo kadalasang kayong nagtatrabaho sa lahat ng inyong pinapasukan o negosyo? Kung hindi kayo kasalukuyang nagtatrabaho, maaari ba ninyong sabihin sa amin tungkol sa inyong pinakahuling trabaho.",NA,NA,NA,NA,NA
2500,"S6",NA,"EMP3.1","$\#$ of hours (Please write one number. If you do not work, enter 0 [zero].)","小时（请输入一个数字。如果您不工作，请输入 0 [零]。）","giờ (Vui lòng viết bằng số. Nếu quý vị không làm việc, hãy nhập 0 [không].)","시간 (숫자 하나를 적어주세요. 일하지 않을 경우 숫자0을 입력하십시오.)","小時（請輸入一個數字。如果您没有在工作，請輸入 0 [零]。）","ng oras (Mangyaring isulat ang isang numero. Kung hindi kayo nagtatrabaho, ilagay ang 0 [zero].)",NA,NA,NA,NA,NA
2501,"S6","7","EMP4.","How long have you worked at your main job? That is, for your current or most recent employer and for the job where you spend/spent the most time each week.","对于您的主要工作岗位， 您工作了多长时间？这个工作岗位是指在您当前或最近的雇主那里，以及您每周花费最多时间的工作。","Quý vị đã làm công việc chính của mình được bao lâu? Tức là làm việc cho chủ lao động hiện tại hoặc gần đây nhất của quý vị và công việc mà quý vị dành/đã dành nhiều thời gian nhất mỗi tuần.","본업에 종사한 기간은 얼마나 됐습니까? 본업은 현재 또는 가장 최근의 직장에서 가장 많은 시간을 보내거나 보냈었던 직업을 위미합니다.","您在主要工作做了多久？主要工作是指在您現在的雇主或最近的雇主那裡，以及是您每週花最多時間的工作。","Gaano na kayo katagal nagtrabaho sa inyong pangunahing trabaho? Ito ay para sa kasalukuyan o pinakahuling pinapasukan kung saan ibinibuhos ninyo ang pinakamaraming oras bawat linggo.",NA,NA,NA,NA,NA
2502,"S6",NA,"EMP4.1","Years","年","Năm","년","年","(na) Taon",NA,NA,NA,NA,NA
2503,"S6",NA,"EMP4.2","Months","月","Tháng","개월","月","(na) Buwan",NA,NA,NA,NA,NA
2504,"global",NA,"Yes","Yes","是","Có","예","是","Oo",NA,NA,NA,NA,NA
2505,"global",NA,"No","No","否","Không","아니요","否","Hindi",NA,NA,NA,NA,NA
2506,"global",NA,"Don't know","Don't know","不知道","Không biết","모름","不知道","Hindi ko alam",NA,NA,NA,NA,NA
2507,"global",NA,"Don't know/I prefer not to answer","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
2508,"global",NA,"SATA","(\textit{Select all that apply})","\CJKunderline{（选择所有适用项）}","\textit{(Chọn tất cả các câu phù hợp)}","\textit{(중복 선택 가능)}","\CJKunderline{（可複選）}","\textit{(Piliin ang lahat ng naaangkop)}",NA,NA,NA,NA,NA
2509,"global",NA,"SOO","(\textit{Select only one})","\CJKunderline{（仅选择一个）}","\textit{(Chỉ chọn một câu trả lời)}","\textit{(하나만 선택)}","\CJKunderline{（僅選擇一個）}","\textit{(Pumili lang ng isa)}",NA,NA,NA,NA,NA
2510,"global",NA,"SKIPSECTION","Go to page~","跳到页面~","Chuyển đến trang~","페이지","跳到第","Pumunta sa pahina~",NA,NA,NA,NA,NA
2511,"global",NA,"SKIPSECTION.2",NA,"{}",NA,"으로 이동","頁",NA,NA,NA,NA,NA,NA
2512,"global","Go to END OF SURVEY","ENDSURVEY","Go to END OF SURVEY","问卷结束","Kết thúc bộ câu hỏi","설문 종료","問卷結束","Pagtatapos ng Survey",NA,NA,NA,NA,NA
NA,NA,NA,"endsurvey","\textbf{END OF SURVEY}","\underline{ 问卷结束}","\textbf{KẾT THÚC BỘ CÂU HỎI}","\textbf{설문 종료}","\underline{問卷結束}","\textbf{PAGTATAPOS NG SURVEY}",NA,NA,NA,NA,NA
2513,"global",NA,"SKIPQUESTION","Go to question~","跳到问题~","Chuyển đến câu hỏi~","번 질문으로 이동","跳到問題","Pumunta sa pahina~",NA,NA,NA,NA,NA
2514,"global",NA,"SKIPQUESTION.2","{}","{}","{}","{}","{}","{}",NA,NA,NA,NA,NA
NA,NA,NA,"Continue1","Question","问题","Câu hỏi","문제","第","Ang Tanong",NA,NA,NA,NA,NA
NA,NA,NA,"Continue2","continues on the next page","在下一页继续","tiếp tục ở trang tiếp theo","다음 페이지에서 계속됩니다","題在下一頁繼續","ay nagpapatuloy sa susunod na pahina",NA,NA,NA,NA,NA
2515,"global",NA,"MOSAAIC In-Person Exam Form.Version","v4","v3","v3","v3","v3","v3",NA,NA,NA,NA,NA
2516,"global",NA,"MOSAAIC In-Person Exam Form.Date","{7/9/25}","{2/24/25}","{2/24/25}","{3/20/2025}","{3/20/2025}","{6/3/2025}",NA,NA,NA,NA,NA
NA,"global",NA,"MOSAAIC In-Person Exam Safety Screening Questions.Version","v1","v1","v1","v1","v1","v1",NA,NA,NA,NA,NA
NA,"global",NA,"MOSAAIC In-Person Exam Safety Screening Questions.Date","{7/9/25}","{7/9/25}","{7/9/25}","{7/9/25}","{7/9/25}","{7/9/25}",NA,NA,NA,NA,NA
2517,"global",NA,"MOSAAIC Exam Survey.Version","v4","v3","v3","v3","v3","v3",NA,NA,NA,NA,NA
2518,"global",NA,"MOSAAIC Exam Survey.Date","{10/24/25}","{9/24/25}","{9/24/25}","{9/24/25}","{9/24/25}","{9/24/25}",NA,NA,NA,NA,NA
NA,NA,NA,"MOSAAIC Exam Survey (65+).Version","v1","v1","v1","v1","v1","v1",NA,NA,NA,NA,NA
NA,NA,NA,"MOSAAIC Exam Survey (65+).Date","{10/24/25}","{9/8/25}","{9/8/25}","{9/8/25}","{9/8/25}","{9/8/25}",NA,NA,NA,NA,NA
NA,NA,NA,"MOSAAIC Social Security Number Form.Version","v1","v1","v1","v1","v1","v1",NA,NA,NA,NA,NA
NA,NA,NA,"MOSAAIC Social Security Number Form.Date","{9/22/25}","{9/22/25}","{9/22/25}","{9/22/25}","{9/22/25}","{9/22/25}",NA,NA,NA,NA,NA
2519,"6-month",NA,"SIXMONTH","MOSAAIC 6-month Survey","MOSAAIC 六个月调查问卷","Bộ câu hỏi theo dõi 6 tháng MOSAAIC","MOSAAIC 6개월 설문 조사","MOSAAIC 六個月調查","6 na Buwan na Sarbey ng MOSAAIC",NA,NA,NA,NA,NA
2520,"6-month",NA,"SLP0.3","Part 1 -- Sleep","第 1 部分 -- 睡眠","Phần 1 -- Giấc Ngủ","파트 1 -- 수면","第 1 部分 -- 睡眠","Ika-1 Bahagi -- Pagtulog",NA,NA,NA,NA,NA
2521,"6-month",NA,"SLP0.1","The following questions relate to your usual sleep habits during the past month \textbf{only}. Your answers should indicate the most accurate reply for the \textbf{majority} of days and nights in the past month.","下列问题\CJKunderline{仅}与你过去一个月内（过去 30 天内）的平常睡眠习惯相关。你的回答应该能最准确反映过去一个月内\CJKunderline{大多数}白天和夜间的情况。","Các câu hỏi sau đây \textbf{chỉ} liên quan đến thói quen đi ngủ thường ngày của bạn trong tháng vừa qua. Những câu trả lời của bạn nên gần đúng nhất với tình trạng của bạn trong \textbf{đa số} ngày và đêm của tháng vừa qua.","다음은 지난 한 달간(30 일) 당신의 일상적인 수면 습관에 관한 질문들입니다. 응답을 할 때는 지난 한달 간 낮이나 밤의 \textbf{대부분} 시간에 당신이 어떠했는지를 정확하게 말씀해주셔야 합니다.","以下問題\CJKunderline{僅}與您過去一個月（過去30天）平常的睡眠習慣有關。您的回答必須反映過去一個月白天與晚上\CJKunderline{大部分時間}最準確的狀況。","Ang mga sumusunod na tanong ay kaugnay ng karaniwan mong mga kagawian sa pagtulog sa nakaraang buwan \textbf{lamang}. Ang iyong mga sagot ay dapat tutukoy sa pinaka-tumpak na sagot para sa \textbf{karamihan} ng mga araw at mga gabi sa nakaraang buwan. Pakisagutan ang lahat ng mga tanong.",NA,NA,NA,NA,NA
2522,"6-month",NA,"SLP0.2","For each of the remaining questions, check the one best response.","给下列问题选择一个最佳答案。","Với những câu hỏi sau đây, chọn một câu trả lời chính xác nhất.","다음 각 문항에서 가장 적합한 응답을 하나만 고르십시오.","接下來的每一題，請分別勾選一個最符合的答案。","Para sa bawat isa sa mga natitirang tanong, tsekan ang isang pinakamagandang sagot.",NA,NA,NA,NA,NA
2523,"6-month","1","SLP5.","During the past month, how often have you had trouble sleeping because you\ldots","在过去一个月内，因以下原因，你有多少次存在睡眠困扰\ldots","Trong một tháng vừa qua, bao lâu thì bạn thường bị mất ngủ vì\ldots","지난 한 달간, 당신은 얼마나 자주 다음과 같은 이유로 잠을 자는데 어려움이 있었습니까?","在過去一個月，您因以下狀況而有睡眠困擾的頻率有多少\ldots","Sa nakaraang buwan, gaano kadalas ka nahirapang matulog dahil ikaw ay\ldots",NA,NA,NA,NA,NA
